RunTime,Database,BatchSize,Parallel,Comment,Sequence,FileName,Start,End,Duration,TotalRecords,TotalInifiniteValues
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,32,../../data/meterdata/london/block_39.csv,24/04/2025 12:31:28 +02:00,24/04/2025 12:31:43 +02:00,15000,1549008,905
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,33,../../data/meterdata/london/block_7.csv,24/04/2025 12:31:43 +02:00,24/04/2025 12:31:57 +02:00,14000,1458432,810
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,34,../../data/meterdata/london/block_6.csv,24/04/2025 12:31:57 +02:00,24/04/2025 12:32:12 +02:00,15000,1396512,846
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,35,../../data/meterdata/london/block_38.csv,24/04/2025 12:32:12 +02:00,24/04/2025 12:32:27 +02:00,15000,1509936,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,36,../../data/meterdata/london/block_10.csv,24/04/2025 12:32:27 +02:00,24/04/2025 12:32:44 +02:00,17000,1510944,864
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,37,../../data/meterdata/london/block_28.csv,24/04/2025 12:32:44 +02:00,24/04/2025 12:33:11 +02:00,27000,1714080,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,38,../../data/meterdata/london/block_14.csv,24/04/2025 12:33:11 +02:00,24/04/2025 12:33:30 +02:00,19000,1592736,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,39,../../data/meterdata/london/block_2.csv,24/04/2025 12:33:30 +02:00,24/04/2025 12:33:49 +02:00,19000,1477008,857
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,40,../../data/meterdata/london/block_3.csv,24/04/2025 12:33:49 +02:00,24/04/2025 12:34:07 +02:00,18000,1370160,846
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,41,../../data/meterdata/london/block_15.csv,24/04/2025 12:34:07 +02:00,24/04/2025 12:34:31 +02:00,24000,1569984,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,42,../../data/meterdata/london/block_29.csv,24/04/2025 12:34:31 +02:00,24/04/2025 12:35:02 +02:00,31000,1606896,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,43,../../data/meterdata/london/block_17.csv,24/04/2025 12:35:02 +02:00,24/04/2025 12:35:23 +02:00,21000,1478832,882
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,44,../../data/meterdata/london/block_1.csv,24/04/2025 12:35:23 +02:00,24/04/2025 12:35:40 +02:00,17000,1499664,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,45,../../data/meterdata/london/block_0.csv,24/04/2025 12:35:40 +02:00,24/04/2025 12:35:55 +02:00,15000,1213728,905
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,46,../../data/meterdata/london/block_16.csv,24/04/2025 12:35:55 +02:00,24/04/2025 12:36:12 +02:00,17000,1507632,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,47,../../data/meterdata/london/block_101.csv,24/04/2025 12:36:12 +02:00,24/04/2025 12:36:28 +02:00,16000,1423488,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,48,../../data/meterdata/london/block_33.csv,24/04/2025 12:36:28 +02:00,24/04/2025 12:36:45 +02:00,17000,1567392,905
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,49,../../data/meterdata/london/block_27.csv,24/04/2025 12:36:45 +02:00,24/04/2025 12:37:05 +02:00,20000,1594944,882
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,50,../../data/meterdata/london/block_26.csv,24/04/2025 12:37:05 +02:00,24/04/2025 12:37:20 +02:00,15000,1428432,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,51,../../data/meterdata/london/block_32.csv,24/04/2025 12:37:20 +02:00,24/04/2025 12:37:39 +02:00,19000,1491120,882
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,52,../../data/meterdata/london/block_100.csv,24/04/2025 12:37:39 +02:00,24/04/2025 12:37:56 +02:00,17000,1508160,882
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,53,../../data/meterdata/london/block_102.csv,24/04/2025 12:37:56 +02:00,24/04/2025 12:38:14 +02:00,18000,1389600,882
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,54,../../data/meterdata/london/block_24.csv,24/04/2025 12:38:14 +02:00,24/04/2025 12:38:33 +02:00,19000,1553808,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,55,../../data/meterdata/london/block_30.csv,24/04/2025 12:38:33 +02:00,24/04/2025 12:38:53 +02:00,20000,1660224,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,56,../../data/meterdata/london/block_18.csv,24/04/2025 12:38:53 +02:00,24/04/2025 12:39:13 +02:00,20000,1511712,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,57,../../data/meterdata/london/block_19.csv,24/04/2025 12:39:13 +02:00,24/04/2025 12:39:34 +02:00,21000,1568688,892
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,58,../../data/meterdata/london/block_31.csv,24/04/2025 12:39:34 +02:00,24/04/2025 12:39:55 +02:00,21000,1530576,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,59,../../data/meterdata/london/block_25.csv,24/04/2025 12:39:55 +02:00,24/04/2025 12:40:17 +02:00,22000,1534608,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,60,../../data/meterdata/london/block_103.csv,24/04/2025 12:40:17 +02:00,24/04/2025 12:40:37 +02:00,20000,1520208,905
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,61,../../data/meterdata/london/block_107.csv,24/04/2025 12:40:37 +02:00,24/04/2025 12:40:58 +02:00,21000,1478880,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,62,../../data/meterdata/london/block_21.csv,24/04/2025 12:40:58 +02:00,24/04/2025 12:41:24 +02:00,26000,1621392,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,63,../../data/meterdata/london/block_35.csv,24/04/2025 12:41:24 +02:00,24/04/2025 12:41:47 +02:00,23000,1515600,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,64,../../data/meterdata/london/block_34.csv,24/04/2025 12:41:47 +02:00,24/04/2025 12:42:10 +02:00,23000,1509696,882
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,65,../../data/meterdata/london/block_20.csv,24/04/2025 12:42:10 +02:00,24/04/2025 12:42:31 +02:00,21000,1718448,905
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,66,../../data/meterdata/london/block_106.csv,24/04/2025 12:42:31 +02:00,24/04/2025 12:42:52 +02:00,21000,1477440,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,67,../../data/meterdata/london/block_110.csv,24/04/2025 12:42:52 +02:00,24/04/2025 12:43:12 +02:00,20000,1419024,902
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,68,../../data/meterdata/london/block_104.csv,24/04/2025 12:43:12 +02:00,24/04/2025 12:43:34 +02:00,22000,1555056,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,69,../../data/meterdata/london/block_36.csv,24/04/2025 12:43:34 +02:00,24/04/2025 12:43:56 +02:00,22000,1524912,882
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,70,../../data/meterdata/london/block_22.csv,24/04/2025 12:43:56 +02:00,24/04/2025 12:44:17 +02:00,21000,1583664,882
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,71,../../data/meterdata/london/block_8.csv,24/04/2025 12:44:17 +02:00,24/04/2025 12:44:39 +02:00,22000,1560144,882
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,72,../../data/meterdata/london/block_9.csv,24/04/2025 12:44:39 +02:00,24/04/2025 12:45:06 +02:00,27000,1563072,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,73,../../data/meterdata/london/block_23.csv,24/04/2025 12:45:06 +02:00,24/04/2025 12:45:28 +02:00,22000,1417296,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,74,../../data/meterdata/london/block_37.csv,24/04/2025 12:45:28 +02:00,24/04/2025 12:45:53 +02:00,25000,1509888,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,75,../../data/meterdata/london/block_105.csv,24/04/2025 12:45:53 +02:00,24/04/2025 12:46:18 +02:00,25000,1517088,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,76,../../data/meterdata/london/block_111.csv,24/04/2025 12:46:18 +02:00,24/04/2025 12:46:25 +02:00,7000,467520,288
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,77,../../data/meterdata/london/block_93.csv,24/04/2025 12:46:25 +02:00,24/04/2025 12:46:51 +02:00,26000,1600032,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,78,../../data/meterdata/london/block_87.csv,24/04/2025 12:46:51 +02:00,24/04/2025 12:47:15 +02:00,24000,1509600,869
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,79,../../data/meterdata/london/block_50.csv,24/04/2025 12:47:15 +02:00,24/04/2025 12:47:41 +02:00,26000,1535520,864
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,80,../../data/meterdata/london/block_44.csv,24/04/2025 12:47:41 +02:00,24/04/2025 12:48:06 +02:00,25000,1604160,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,81,../../data/meterdata/london/block_78.csv,24/04/2025 12:48:06 +02:00,24/04/2025 12:48:31 +02:00,25000,1469520,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,82,../../data/meterdata/london/block_79.csv,24/04/2025 12:48:31 +02:00,24/04/2025 12:48:57 +02:00,26000,1437408,910
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,83,../../data/meterdata/london/block_45.csv,24/04/2025 12:48:57 +02:00,24/04/2025 12:49:27 +02:00,30000,1576512,882
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,84,../../data/meterdata/london/block_51.csv,24/04/2025 12:49:27 +02:00,24/04/2025 12:49:55 +02:00,28000,1566624,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,85,../../data/meterdata/london/block_86.csv,24/04/2025 12:49:55 +02:00,24/04/2025 12:50:19 +02:00,24000,1392288,882
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,86,../../data/meterdata/london/block_92.csv,24/04/2025 12:50:19 +02:00,24/04/2025 12:50:45 +02:00,26000,1543728,882
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,87,../../data/meterdata/london/block_84.csv,24/04/2025 12:50:45 +02:00,24/04/2025 12:51:08 +02:00,23000,1351584,882
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,88,../../data/meterdata/london/block_90.csv,24/04/2025 12:51:08 +02:00,24/04/2025 12:51:33 +02:00,25000,1425312,882
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,89,../../data/meterdata/london/block_47.csv,24/04/2025 12:51:33 +02:00,24/04/2025 12:52:04 +02:00,31000,1684608,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,90,../../data/meterdata/london/block_53.csv,24/04/2025 12:52:04 +02:00,24/04/2025 12:52:37 +02:00,33000,1473552,905
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,91,../../data/meterdata/london/block_52.csv,24/04/2025 12:52:37 +02:00,24/04/2025 12:53:12 +02:00,35000,1501536,882
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,92,../../data/meterdata/london/block_46.csv,24/04/2025 12:53:12 +02:00,24/04/2025 12:54:04 +02:00,52000,1633872,882
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,93,../../data/meterdata/london/block_91.csv,24/04/2025 12:54:04 +02:00,24/04/2025 12:54:31 +02:00,27000,1425984,887
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,94,../../data/meterdata/london/block_85.csv,24/04/2025 12:54:31 +02:00,24/04/2025 12:55:00 +02:00,29000,1408080,828
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,95,../../data/meterdata/london/block_81.csv,24/04/2025 12:55:00 +02:00,24/04/2025 12:55:22 +02:00,22000,1337952,882
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,96,../../data/meterdata/london/block_95.csv,24/04/2025 12:55:22 +02:00,24/04/2025 12:55:48 +02:00,26000,1530720,910
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,97,../../data/meterdata/london/block_42.csv,24/04/2025 12:55:48 +02:00,24/04/2025 12:56:13 +02:00,25000,1534080,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,98,../../data/meterdata/london/block_56.csv,24/04/2025 12:56:13 +02:00,24/04/2025 12:56:38 +02:00,25000,1514448,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,99,../../data/meterdata/london/block_57.csv,24/04/2025 12:56:38 +02:00,24/04/2025 12:57:03 +02:00,25000,1494432,864
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,100,../../data/meterdata/london/block_43.csv,24/04/2025 12:57:03 +02:00,24/04/2025 12:57:31 +02:00,28000,1525056,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,101,../../data/meterdata/london/block_94.csv,24/04/2025 12:57:31 +02:00,24/04/2025 12:57:59 +02:00,28000,1605216,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,102,../../data/meterdata/london/block_80.csv,24/04/2025 12:57:59 +02:00,24/04/2025 12:58:24 +02:00,25000,1393968,864
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,103,../../data/meterdata/london/block_96.csv,24/04/2025 12:58:24 +02:00,24/04/2025 12:58:54 +02:00,30000,1545456,905
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,104,../../data/meterdata/london/block_82.csv,24/04/2025 12:58:54 +02:00,24/04/2025 12:59:23 +02:00,29000,1356192,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,105,../../data/meterdata/london/block_69.csv,24/04/2025 12:59:23 +02:00,24/04/2025 12:59:49 +02:00,26000,1347168,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,106,../../data/meterdata/london/block_55.csv,24/04/2025 12:59:49 +02:00,24/04/2025 13:00:16 +02:00,27000,1462800,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,107,../../data/meterdata/london/block_41.csv,24/04/2025 13:00:16 +02:00,24/04/2025 13:00:42 +02:00,26000,1490496,882
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,108,../../data/meterdata/london/block_40.csv,24/04/2025 13:00:42 +02:00,24/04/2025 13:01:11 +02:00,29000,1515408,911
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,109,../../data/meterdata/london/block_54.csv,24/04/2025 13:01:11 +02:00,24/04/2025 13:01:42 +02:00,31000,1504848,900
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,110,../../data/meterdata/london/block_68.csv,24/04/2025 13:01:42 +02:00,24/04/2025 13:02:11 +02:00,29000,1424208,864
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,111,../../data/meterdata/london/block_83.csv,24/04/2025 13:02:11 +02:00,24/04/2025 13:02:40 +02:00,29000,1425840,887
2025-04-24T13:03:09,timescaledb,1000,S,hypertable,112,../../data/meterdata/london/block_97.csv,24/04/2025 13:02:40 +02:00,24/04/2025 13:03:09 +02:00,29000,1535664,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,1,../../data/meterdata/london/block_71.csv,24/04/2025 13:32:57 +02:00,24/04/2025 13:33:03 +02:00,6000,1384128,864
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,2,../../data/meterdata/london/block_65.csv,24/04/2025 13:33:03 +02:00,24/04/2025 13:33:08 +02:00,5000,1330608,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,3,../../data/meterdata/london/block_59.csv,24/04/2025 13:33:08 +02:00,24/04/2025 13:33:14 +02:00,6000,1425696,846
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,4,../../data/meterdata/london/block_58.csv,24/04/2025 13:33:14 +02:00,24/04/2025 13:33:21 +02:00,7000,1470144,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,5,../../data/meterdata/london/block_64.csv,24/04/2025 13:33:21 +02:00,24/04/2025 13:33:29 +02:00,8000,1509264,869
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,6,../../data/meterdata/london/block_70.csv,24/04/2025 13:33:29 +02:00,24/04/2025 13:33:36 +02:00,7000,1383312,864
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,7,../../data/meterdata/london/block_99.csv,24/04/2025 13:33:36 +02:00,24/04/2025 13:33:44 +02:00,8000,1594800,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,8,../../data/meterdata/london/block_66.csv,24/04/2025 13:33:44 +02:00,24/04/2025 13:33:50 +02:00,6000,1288656,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,9,../../data/meterdata/london/block_72.csv,24/04/2025 13:33:50 +02:00,24/04/2025 13:33:57 +02:00,7000,1387248,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,10,../../data/meterdata/london/block_73.csv,24/04/2025 13:33:57 +02:00,24/04/2025 13:34:04 +02:00,7000,1368000,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,11,../../data/meterdata/london/block_67.csv,24/04/2025 13:34:04 +02:00,24/04/2025 13:34:11 +02:00,7000,1429104,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,12,../../data/meterdata/london/block_98.csv,24/04/2025 13:34:11 +02:00,24/04/2025 13:34:19 +02:00,8000,1617744,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,13,../../data/meterdata/london/block_88.csv,24/04/2025 13:34:19 +02:00,24/04/2025 13:34:26 +02:00,7000,1394064,864
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,14,../../data/meterdata/london/block_63.csv,24/04/2025 13:34:26 +02:00,24/04/2025 13:34:34 +02:00,8000,1552896,887
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,15,../../data/meterdata/london/block_77.csv,24/04/2025 13:34:34 +02:00,24/04/2025 13:34:41 +02:00,7000,1503408,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,16,../../data/meterdata/london/block_76.csv,24/04/2025 13:34:41 +02:00,24/04/2025 13:34:49 +02:00,8000,1537920,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,17,../../data/meterdata/london/block_62.csv,24/04/2025 13:34:49 +02:00,24/04/2025 13:34:56 +02:00,7000,1492608,887
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,18,../../data/meterdata/london/block_89.csv,24/04/2025 13:34:56 +02:00,24/04/2025 13:35:04 +02:00,8000,1410384,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,19,../../data/meterdata/london/block_48.csv,24/04/2025 13:35:04 +02:00,24/04/2025 13:35:12 +02:00,8000,1592304,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,20,../../data/meterdata/london/block_74.csv,24/04/2025 13:35:12 +02:00,24/04/2025 13:35:19 +02:00,7000,1524096,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,21,../../data/meterdata/london/block_60.csv,24/04/2025 13:35:19 +02:00,24/04/2025 13:35:26 +02:00,7000,1362672,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,22,../../data/meterdata/london/block_61.csv,24/04/2025 13:35:26 +02:00,24/04/2025 13:35:34 +02:00,8000,1416048,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,23,../../data/meterdata/london/block_75.csv,24/04/2025 13:35:34 +02:00,24/04/2025 13:35:41 +02:00,7000,1554048,905
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,24,../../data/meterdata/london/block_49.csv,24/04/2025 13:35:41 +02:00,24/04/2025 13:35:49 +02:00,8000,1529808,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,25,../../data/meterdata/london/block_108.csv,24/04/2025 13:35:49 +02:00,24/04/2025 13:35:57 +02:00,8000,1579824,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,26,../../data/meterdata/london/block_12.csv,24/04/2025 13:35:57 +02:00,24/04/2025 13:36:05 +02:00,8000,1580688,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,27,../../data/meterdata/london/block_4.csv,24/04/2025 13:36:05 +02:00,24/04/2025 13:36:14 +02:00,9000,1463520,864
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,28,../../data/meterdata/london/block_5.csv,24/04/2025 13:36:14 +02:00,24/04/2025 13:36:22 +02:00,8000,1404816,869
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,29,../../data/meterdata/london/block_13.csv,24/04/2025 13:36:22 +02:00,24/04/2025 13:36:30 +02:00,8000,1563504,864
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,30,../../data/meterdata/london/block_109.csv,24/04/2025 13:36:30 +02:00,24/04/2025 13:36:38 +02:00,8000,1462752,846
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,31,../../data/meterdata/london/block_11.csv,24/04/2025 13:36:38 +02:00,24/04/2025 13:36:47 +02:00,9000,1553328,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,32,../../data/meterdata/london/block_39.csv,24/04/2025 13:36:47 +02:00,24/04/2025 13:36:56 +02:00,9000,1549008,905
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,33,../../data/meterdata/london/block_7.csv,24/04/2025 13:36:56 +02:00,24/04/2025 13:37:05 +02:00,9000,1458432,810
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,34,../../data/meterdata/london/block_6.csv,24/04/2025 13:37:05 +02:00,24/04/2025 13:37:12 +02:00,7000,1396512,846
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,35,../../data/meterdata/london/block_38.csv,24/04/2025 13:37:12 +02:00,24/04/2025 13:37:21 +02:00,9000,1509936,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,36,../../data/meterdata/london/block_10.csv,24/04/2025 13:37:21 +02:00,24/04/2025 13:37:30 +02:00,9000,1510944,864
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,37,../../data/meterdata/london/block_28.csv,24/04/2025 13:37:30 +02:00,24/04/2025 13:37:40 +02:00,10000,1714080,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,38,../../data/meterdata/london/block_14.csv,24/04/2025 13:37:40 +02:00,24/04/2025 13:37:49 +02:00,9000,1592736,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,39,../../data/meterdata/london/block_2.csv,24/04/2025 13:37:49 +02:00,24/04/2025 13:37:57 +02:00,8000,1477008,857
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,40,../../data/meterdata/london/block_3.csv,24/04/2025 13:37:57 +02:00,24/04/2025 13:38:05 +02:00,8000,1370160,846
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,41,../../data/meterdata/london/block_15.csv,24/04/2025 13:38:05 +02:00,24/04/2025 13:38:14 +02:00,9000,1569984,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,42,../../data/meterdata/london/block_29.csv,24/04/2025 13:38:14 +02:00,24/04/2025 13:38:22 +02:00,8000,1606896,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,43,../../data/meterdata/london/block_17.csv,24/04/2025 13:38:22 +02:00,24/04/2025 13:38:30 +02:00,8000,1478832,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,44,../../data/meterdata/london/block_1.csv,24/04/2025 13:38:30 +02:00,24/04/2025 13:38:39 +02:00,9000,1499664,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,45,../../data/meterdata/london/block_0.csv,24/04/2025 13:38:39 +02:00,24/04/2025 13:38:46 +02:00,7000,1213728,905
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,46,../../data/meterdata/london/block_16.csv,24/04/2025 13:38:46 +02:00,24/04/2025 13:38:54 +02:00,8000,1507632,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,47,../../data/meterdata/london/block_101.csv,24/04/2025 13:38:54 +02:00,24/04/2025 13:39:02 +02:00,8000,1423488,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,48,../../data/meterdata/london/block_33.csv,24/04/2025 13:39:02 +02:00,24/04/2025 13:39:13 +02:00,11000,1567392,905
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,49,../../data/meterdata/london/block_27.csv,24/04/2025 13:39:13 +02:00,24/04/2025 13:39:23 +02:00,10000,1594944,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,50,../../data/meterdata/london/block_26.csv,24/04/2025 13:39:23 +02:00,24/04/2025 13:39:32 +02:00,9000,1428432,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,51,../../data/meterdata/london/block_32.csv,24/04/2025 13:39:32 +02:00,24/04/2025 13:39:41 +02:00,9000,1491120,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,52,../../data/meterdata/london/block_100.csv,24/04/2025 13:39:41 +02:00,24/04/2025 13:39:50 +02:00,9000,1508160,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,53,../../data/meterdata/london/block_102.csv,24/04/2025 13:39:50 +02:00,24/04/2025 13:39:59 +02:00,9000,1389600,882
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,54,../../data/meterdata/london/block_24.csv,24/04/2025 13:39:59 +02:00,24/04/2025 13:40:09 +02:00,10000,1553808,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,55,../../data/meterdata/london/block_30.csv,24/04/2025 13:40:09 +02:00,24/04/2025 13:40:20 +02:00,11000,1660224,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,56,../../data/meterdata/london/block_18.csv,24/04/2025 13:40:20 +02:00,24/04/2025 13:40:28 +02:00,8000,1511712,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,57,../../data/meterdata/london/block_19.csv,24/04/2025 13:40:28 +02:00,24/04/2025 13:40:38 +02:00,10000,1568688,892
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,58,../../data/meterdata/london/block_31.csv,24/04/2025 13:40:38 +02:00,24/04/2025 13:40:48 +02:00,10000,1530576,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,59,../../data/meterdata/london/block_25.csv,24/04/2025 13:40:48 +02:00,24/04/2025 13:40:58 +02:00,10000,1534608,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,60,../../data/meterdata/london/block_103.csv,24/04/2025 13:40:58 +02:00,24/04/2025 13:41:07 +02:00,9000,1520208,905
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,61,../../data/meterdata/london/block_107.csv,24/04/2025 13:41:07 +02:00,24/04/2025 13:41:16 +02:00,9000,1478880,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,62,../../data/meterdata/london/block_21.csv,24/04/2025 13:41:16 +02:00,24/04/2025 13:41:26 +02:00,10000,1621392,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,63,../../data/meterdata/london/block_35.csv,24/04/2025 13:41:26 +02:00,24/04/2025 13:41:35 +02:00,9000,1515600,900
2025-04-24T13:47:40,timescaledb,1000,S,hypertable-withindex,64,../../data/meterdata/london/block_34.csv,24/04/2025 13:41:35 +02:00,24/04/2025 13:41:43 +02:00,8000,1509696,882
